20.958424	-0.010073	0.036925	57.692574	57.742924
20.989719	-0.010073	0.040278	57.695927	57.739571
21.021015	-0.010073	0.040278	57.695927	57.739571
21.052311	-0.006720	0.043631	57.692574	57.739571
21.083607	-0.006720	0.046983	57.689220	57.736217
21.114902	-0.006720	0.046983	57.689220	57.736217
21.146198	-0.006720	0.050351	57.685867	57.736217
21.177494	-0.006720	0.050351	57.682499	57.736217
21.208790	-0.006720	0.050351	57.679146	57.736217
21.240086	-0.006720	0.053704	57.672424	57.736217
21.271381	-0.006720	0.053704	57.665722	57.732849
21.302677	-0.003368	0.057057	57.662369	57.732849
21.333973	-0.003368	0.060424	57.662369	57.732849
21.365271	0.000000	0.060424	57.662369	57.736217
21.396566	-0.003368	0.063777	57.669075	57.736217
21.427862	-0.003368	0.067130	57.675793	57.736217
21.459158	-0.003368	0.070482	57.679146	57.736217
21.490454	0.000000	0.073850	57.685867	57.732849
21.521749	0.000000	0.077203	57.685867	57.729496
21.553045	0.003353	0.077203	57.685867	57.726143
21.584341	0.010058	0.077203	57.685867	57.722794
21.615637	0.010058	0.077203	57.685867	57.722794
21.646933	0.010058	0.080556	57.685867	57.722794
21.678228	0.010058	0.083923	57.685867	57.719425
21.709524	0.010058	0.087276	57.682499	57.719425
21.740820	0.013426	0.090629	57.679146	57.712719
21.772116	0.013426	0.097349	57.679146	57.709351
21.803411	0.013426	0.100702	57.675793	57.705997
21.834707	0.016779	0.100702	57.679146	57.702644
21.866005	0.016779	0.104055	57.679146	57.705997
21.897301	0.020131	0.104055	57.679146	57.705997
21.928596	0.020131	0.107422	57.679146	57.702644
21.959892	0.020131	0.107422	57.682499	57.702644
21.991188	0.023484	0.110775	57.682499	57.699291
22.022484	0.026852	0.114128	57.682499	57.699291
22.053780	0.030205	0.120848	57.685867	57.702644
22.085075	0.033557	0.124201	57.689220	57.705997
22.116371	0.033557	0.127554	57.692574	57.705997
22.147667	0.036925	0.134274	57.695927	57.709351
22.178963	0.040278	0.140980	57.692574	57.705997
22.210258	0.040278	0.144348	57.689220	57.702644
22.241554	0.043631	0.151053	57.682499	57.695927
22.272850	0.043631	0.154406	57.675793	57.692574
22.304146	0.046983	0.161126	57.672424	57.689220
