1.484500	19505.047921	-1.000000
1.674825	19510.341287	-173.000000
1.869827	19512.320600	-68.000000
2.076274	19512.125108	23.000000
2.269488	19511.966266	13.000000
2.533110	19511.909025	6.000000
2.679247	19511.918880	0.000000
2.865716	19511.889489	0.000000
3.066550	19511.848830	-2.000000
3.268382	19511.813167	-3.000000
3.470039	19511.782769	-4.000000
3.680916	19511.778142	1.000000
3.869266	19511.835277	-2.000000
4.068732	19511.834787	0.000000
4.269195	19511.831848	-2.000000
4.468691	19511.799544	0.000000
4.672117	19511.823780	-4.000000
4.871583	19511.841799	-4.000000
5.072047	19511.862498	-2.000000
5.270544	19511.939821	-6.000000
5.542786	19511.950685	-1.000000
5.671471	19511.956012	-2.000000
5.871905	19511.982100	-3.000000
6.071372	19512.028643	-4.000000
6.270874	19512.017714	-2.000000
6.471337	19512.025718	-3.000000
6.670572	19512.008435	-1.000000
6.874238	19511.987266	-1.000000
7.072982	19511.955532	-1.000000
7.274826	19511.954836	-2.000000
7.474414	19511.945533	-2.000000
7.688029	19511.950508	-2.000000
7.872930	19511.937885	-2.000000
8.075552	19511.912760	-1.000000
8.276803	19511.906970	-2.000000
8.533183	19511.877981	-1.000000
8.763566	19511.812420	-1.000000
8.880761	19511.829065	-2.000000
9.085344	19511.829594	-3.000000
9.285825	19511.825484	-3.000000
9.481170	19511.794778	-2.000000
9.687871	19511.755437	-2.000000
9.889350	19511.741078	-3.000000
10.085423	19511.717958	0.000000
10.289698	19511.724684	-3.000000
10.484756	19511.719565	-2.000000
10.697441	19511.709524	-3.000000
10.884591	19511.684199	0.000000
11.089401	19511.692448	-3.000000
11.288670	19511.677196	-2.000000
11.533109	19511.622824	0.000000
11.703829	19511.616377	-2.000000
11.902356	19511.556566	0.000000
12.104908	19511.545677	-1.000000
12.291859	19511.591317	-5.000000
12.494814	19511.582196	-2.000000
12.696359	19511.600149	-4.000000
12.903589	19511.596088	-2.000000
13.111305	19511.589292	-2.000000
13.316844	19511.558474	-1.000000
13.503786	19511.516056	0.000000
13.697448	19511.469303	0.000000
13.908138	19511.405205	0.000000
14.105102	19511.402653	-2.000000
14.301675	19511.431364	-3.000000
14.536387	19511.422348	-1.000000
14.706152	19511.445650	-3.000000
14.901399	19511.486623	-3.000000
15.100680	19511.537744	-3.000000
15.302661	19511.542854	-2.000000
15.519784	19511.522766	0.000000
15.706296	19511.492580	-1.000000
15.921467	19511.457759	0.000000
16.104442	19511.445081	-2.000000
16.300591	19511.480445	-4.000000
16.500016	19511.536987	-4.000000
16.706877	19511.613182	-6.000000
16.902913	19511.647116	-3.000000
17.113489	19511.655294	-2.000000
17.302292	19511.690485	-3.000000
17.532674	19511.731750	-3.000000
17.709369	19511.744535	-3.000000
17.906535	19511.746242	-2.000000
18.102014	19511.692044	0.000000
18.324957	19511.698715	-2.000000
19.195796	19511.714179	-8.000000
19.343963	19511.750800	-4.000000
19.517762	19511.773705	-3.000000
19.718791	19511.784828	-2.000000
19.923055	19511.808526	-4.000000
20.132728	19511.838782	-3.000000
20.528965	19507.840357	135.000000
20.651073	19478.198357	558.000000
20.851496	19473.259868	111.000000
21.051292	19473.459823	-12.000000
21.252328	19473.653865	-3.000000
21.457302	19473.647682	1.000000
22.240795	19473.738149	-4.000000
22.378010	19473.788114	-4.000000
22.563529	19473.794074	-2.000000
22.761160	19473.801052	-3.000000
22.982356	19473.851705	-3.000000
23.182674	19473.907965	-3.000000
23.532773	19473.936797	-2.000000
23.657215	19473.906618	-1.000000
23.858952	19473.917406	-2.000000
24.053553	19473.885993	0.000000
24.270744	19473.886225	-2.000000
24.461176	19473.913026	-2.000000
24.660989	19473.892696	0.000000
24.869385	19473.919555	-3.000000
25.060470	19473.865621	1.000000
25.258207	19473.813430	0.000000
25.458514	19473.774239	0.000000
25.659453	19473.824187	-3.000000
25.862644	19473.857268	-2.000000
26.057913	19473.837133	0.000000
26.275554	19473.818974	-1.000000
26.530460	19473.865456	-4.000000
26.668703	19473.847659	0.000000
26.859329	19473.861045	-2.000000
27.076283	19473.846677	-1.000000
27.280820	19473.857459	-2.000000
27.472927	19473.846649	-2.000000
27.662513	19473.794969	1.000000
27.864509	19473.752739	0.000000
28.061789	19473.814391	-4.000000
28.283843	19473.867782	-2.000000
28.484087	19473.874867	-2.000000
29.545258	19473.883207	-12.000000
29.668137	19473.898270	-1.000000
29.889065	19473.914009	-2.000000
30.068542	19473.959605	-3.000000
30.274240	19473.981107	-2.000000
30.484607	19473.978894	-2.000000
30.670877	19483.854069	-436.000000
30.869706	19505.342200	-692.000000
31.072660	19512.047060	-149.000000
31.291195	19511.829269	17.000000
31.472622	19511.553606	6.000000
32.260365	19511.402229	0.000000
32.531044	19511.351372	0.000000
32.682821	19511.275837	-1.000000
32.853564	19511.298514	-4.000000
33.073920	19511.314662	-3.000000
33.254304	19511.350594	-3.000000
33.471780	19511.468176	-6.000000
33.676258	19511.538006	-4.000000
33.855097	19511.564230	-1.000000
34.057345	19511.731395	-9.000000
34.262078	19511.733109	0.000000
34.476426	19511.682918	-2.000000
34.657987	19511.716813	-4.000000
34.873258	19511.798535	-6.000000
35.060503	19511.812392	-2.000000
35.261695	19511.765947	0.000000
35.535137	19511.711037	-1.000000
35.664736	19511.697824	-2.000000
35.865374	19511.673259	-2.000000
36.061465	19511.636604	-2.000000
36.279638	19511.553640	0.000000
36.464776	19511.503496	-1.000000
36.663437	19511.479527	-1.000000
36.884505	19511.444132	-2.000000
37.062484	19511.374050	0.000000
37.278168	19511.317287	0.000000
37.484109	19511.309704	-1.000000
37.662610	19511.330450	-2.000000
37.867517	19511.317572	-2.000000
38.063279	19511.287920	-2.000000
38.285170	19511.257912	-1.000000
38.538114	19511.213596	-1.000000
39.397073	19511.113653	1.000000
39.543101	19511.180995	-5.000000
39.720465	19511.279135	-6.000000
39.921030	19511.353542	-4.000000
40.124024	19511.365312	-3.000000
40.321009	19511.364524	-2.000000
40.523772	19507.270678	149.000000
40.720647	19487.968049	713.000000
40.922089	19475.628811	358.000000
41.140921	19473.818929	27.000000
41.534106	19474.292306	-17.000000
41.660765	19474.386072	0.000000
42.447840	19474.483609	-3.000000
42.587085	19474.499569	-3.000000
42.770905	19474.520372	-3.000000
42.990189	19474.539847	-2.000000
43.175336	19474.530910	-2.000000
43.375086	19474.587814	-4.000000
43.579342	19474.624823	-2.000000
43.774460	19474.604062	0.000000
43.997254	19474.615574	-1.000000
44.177037	19474.594910	0.000000
44.532036	19474.574729	-1.000000
44.767405	19474.676805	-4.000000
44.892904	19474.706709	-2.000000
45.094095	19474.704353	-2.000000
45.308578	19474.675753	-1.000000
45.491329	19474.627035	0.000000
45.695587	19474.619389	-2.000000
45.900626	19474.622271	-1.000000
46.097271	19474.604173	0.000000
46.317909	19474.591356	-1.000000
46.522417	19474.613501	-2.000000
46.696611	19474.622265	-1.000000
46.926288	19474.651100	-4.000000
47.100139	19474.700825	-4.000000
47.300598	19474.687060	-1.000000
47.539958	19474.650104	0.000000
47.700728	19474.617416	0.000000
47.904103	19474.641416	-3.000000
48.104470	19474.653811	-2.000000
48.311887	19474.641437	-1.000000
48.508149	19474.632367	-2.000000
49.449092	19474.791254	10.000000
49.588697	19474.742482	1.000000
49.775335	19474.713328	-1.000000
49.994701	19474.717854	-1.000000
50.176184	19474.780656	-3.000000
50.539213	19474.852386	-3.000000
50.665481	19480.410018	-239.000000
50.872059	19502.138130	-770.000000
51.065353	19511.386072	-236.000000
51.268946	19511.715729	5.000000
51.464898	19511.386689	7.000000
51.665030	19511.364165	-2.000000
52.465355	19511.292456	-3.000000
52.595444	19511.322604	-4.000000
52.792449	19511.337886	-4.000000
53.016282	19511.358514	-3.000000
53.195183	19511.342173	-3.000000
53.551872	19511.279083	1.000000
53.678493	19511.218058	0.000000
53.885125	19511.275769	-5.000000
54.083536	19511.293765	-3.000000
54.278561	19511.306691	-2.000000
54.507222	19511.338923	-3.000000
54.681772	19511.319122	0.000000
54.883140	19511.298952	-1.000000
55.097901	19511.265613	0.000000
55.284035	19511.199753	0.000000
55.482838	19511.171500	-1.000000
55.682674	19511.139850	-2.000000
55.883353	19511.119048	-2.000000
56.083296	19511.135875	-4.000000
56.284145	19511.128120	-3.000000
56.540040	19511.082815	-1.000000
56.686728	19511.096134	-3.000000
56.907524	19511.121843	-3.000000
57.089592	19511.186122	-4.000000
57.287158	19511.257166	-5.000000
57.485983	19511.287118	-3.000000
57.685273	19511.298158	-3.000000
57.891949	19511.328122	-4.000000
58.086982	19511.351402	-3.000000
58.306209	19511.307531	-1.000000
58.486466	19511.306075	-2.000000
58.688387	19511.316903	-3.000000
58.890798	19511.335488	-2.000000
59.087824	19511.368894	-3.000000
59.305942	19511.413464	-3.000000
59.543304	19511.421040	-2.000000
59.689601	19511.466406	-4.000000
59.893965	19511.501296	-4.000000
60.096929	19511.540978	-4.000000
60.291407	19511.562802	-2.000000
60.501470	19511.644549	-5.000000
60.694884	19511.709092	-3.000000
60.892196	19511.718582	-2.000000
61.099854	19511.717535	-2.000000
61.316044	19511.667345	0.000000
61.493573	19511.613624	0.000000
61.698770	19511.645193	-4.000000
61.895023	19511.699875	-4.000000
62.115889	19511.694485	-2.000000
62.294660	19511.656880	-2.000000
62.543993	19511.629139	-2.000000
62.696864	19511.645067	-4.000000
62.919777	19511.645949	-2.000000
63.122330	19511.625258	-1.000000
63.298580	19511.609883	-2.000000
63.517870	19511.600107	-2.000000
63.699906	19511.635677	-4.000000
63.908308	19511.672374	-4.000000
64.104014	19511.751188	-6.000000
64.301473	19511.785961	-3.000000
64.503026	19511.824409	-3.000000
64.707901	19511.853897	-3.000000
64.906921	19511.869465	-3.000000
65.104853	19511.862228	-2.000000
65.307792	19511.864096	-3.000000
65.549152	19511.848342	-2.000000
65.728166	19511.804293	-2.000000
65.922117	19511.827365	-4.000000
66.106574	19511.840621	-3.000000
66.305300	19511.789860	0.000000
66.515733	19511.789066	-2.000000
66.707940	19511.766890	-2.000000
66.904544	19511.723752	-1.000000
