1.439156	19499.097760	0.000000
1.646601	19499.177397	-6.000000
1.838089	19499.169622	-2.000000
2.037558	19499.173111	-3.000000
2.239018	19499.175830	-3.000000
2.437488	19499.149373	-2.000000
2.637958	19499.174049	-4.000000
2.838417	19499.185420	-3.000000
3.037884	19499.202655	-3.000000
3.236353	19499.193837	-2.000000
3.436818	19499.185737	-3.000000
3.639277	19499.034455	5.000000
3.842733	19498.994161	-3.000000
4.040205	19499.053901	-6.000000
4.239673	19499.070194	-3.000000
4.439140	19499.081554	-3.000000
4.641598	19499.121993	-4.000000
4.840069	19499.099544	-1.000000
5.042527	19499.172943	-7.000000
5.241995	19499.254175	-5.000000
5.442460	19499.170183	0.000000
5.640929	19499.132798	-2.000000
5.842390	19499.167045	-3.000000
6.041857	19499.135678	0.000000
6.242321	19499.072351	0.000000
6.441789	19499.108321	-4.000000
6.641256	19499.202912	-7.000000
6.842717	19499.133649	0.000000
7.041187	19499.088674	-3.000000
7.242649	19499.117337	-4.000000
7.441122	19499.146318	-3.000000
7.644575	19499.216902	-5.000000
7.844042	19499.159179	1.000000
8.043509	19499.185354	-4.000000
8.244974	19499.253070	-5.000000
8.446433	19499.270373	-2.000000
8.643906	19499.269411	-2.000000
8.845367	19499.289720	-2.000000
9.042839	19499.251151	0.000000
9.243304	19499.237949	-2.000000
9.443768	19499.285717	-4.000000
9.643235	19499.247361	-1.000000
9.845694	19499.171659	-1.000000
10.045161	19499.194600	-4.000000
10.246623	19499.148047	0.000000
10.446089	19499.094853	0.000000
10.646556	19499.156740	-5.000000
10.846021	19499.162448	-2.000000
11.045489	19499.219722	-6.000000
11.244955	19499.255875	-3.000000
11.446416	19499.286999	-5.000000
11.646882	19499.327404	-2.000000
11.853329	19499.323003	-2.000000
12.044818	19499.346022	-3.000000
12.249272	19499.377686	-3.000000
12.448739	19499.298977	1.000000
12.648205	19499.296570	-2.000000
12.848670	19499.324681	-4.000000
13.047140	19499.279757	0.000000
13.248601	19499.308776	-4.000000
