20231104	122125	0.856533	0.081637
20231104	165108	0.872646	0.095939
20231104	165209	1.586156	0.016518
20231104	165308	0.026681	0.318618
20231104	165408	0.035535	5.098729
20231104	165509	0.041548	0.538184
20231104	165608	7.123061	10.969765
20231104	165708	0.058621	5.978427
20231104	165808	0.109335	0.036236
20231104	165908	2.159293	0.183024
20231104	170008	3.031740	1.819509
20231104	170108	0.233268	0.247946
20231104	170208	0.595087	0.173014
20231104	170308	2.318175	13.428654
20231104	170409	10.374481	6.527507
20231104	170508	15.895688	14.833317
20231104	170609	1.797758	0.560269
20231104	170708	0.040813	5.308379
20231104	170808	0.309834	1.318219
20231104	170908	0.058467	1.730483
20231104	171008	9.023975	14.146848
20231104	171108	1.816918	0.061767
20231104	171208	2.018995	0.073199
20231104	171308	0.154724	27.050411
20231104	171409	0.198131	9.557721
20231104	171508	2.743938	1.659635
20231104	173530	1.137377	5.833633
20231104	173607	0.000000	0.000000
20231104	173713	0.000000	0.000000
20231104	173815	0.000000	0.000000
20231104	173845	0.000000	0.000000
20231104	174008	3.189936	3.153164
20231104	193836	9.182636	9.012539
20231104	213919	12.581547	12.374663
20231104	233919	14.539893	14.296690
20231105	011322	15.598063	15.336821
20231105	014347	10.970714	10.793160
20231105	034348	8.739906	8.591157
20231105	064347	7.500678	7.353952
20231105	085840	8.035747	7.858994
20231105	090023	8.110608	7.945864
20231105	090212	8.154314	7.969533
20231105	090228	8.106355	7.936566
20231105	090245	8.065092	7.889575
20231105	101844	9.321310	9.179891
20231105	123359	13.269922	13.013891
20231105	143340	15.161651	14.896892
20231105	165435	16.140297	16.045166
20231105	184931	16.816465	16.573925
20231105	211445	17.287569	16.992898
20231106	004451	17.146471	16.842849
20231106	024405	17.311845	17.039820
20231106	044623	17.384315	17.099405
20231106	064641	17.306509	17.076416
20231106	084941	5.487843	6.278998
20231106	085026	1.919947	0.193230
20231106	085428	15.888419	15.691405
20231106	120013	10.315391	10.148333
20231106	140014	9.281231	9.125727
20231106	160014	8.185516	8.040568
20231106	180014	7.153272	7.041933
20231106	200014	6.279650	6.176864
20231106	220014	5.381902	5.205132
20231107	000014	4.597779	4.517505
20231107	020014	3.968814	3.863698
20231107	040014	3.415921	3.353204
20231107	060014	2.882009	2.825164
20231109	112604	4.006323	3.926628
20231109	122605	7.397689	7.309281
20231109	132605	9.873119	9.696202
20231109	142604	11.499555	11.452971
20231109	152605	12.918500	12.761035
20231109	162604	13.893047	13.677706
20231109	172605	14.526196	14.348899
20231109	182604	15.125562	14.788227
20231109	192605	15.407293	15.360562
20231109	202604	15.873536	15.624164
20231110	033007	17.661439	17.396486
20231110	043007	14.082207	13.819832
20231110	053008	12.716465	12.545527
20231110	063007	11.593014	11.400623
20231110	073007	10.539312	10.401594
20231110	084937	10.800408	10.699842
20231110	093422	9.830371	9.698596
20231110	103422	11.238708	11.133394
20231110	113422	12.471091	12.298304
20231110	123422	13.428759	13.218970
20231110	133422	14.237769	14.005922
20231110	143422	0.099001	0.844060
20231110	145134	11.025966	10.898268
20231110	145631	10.550373	10.415959
20231110	154756	11.116712	10.988805
20231110	155030	10.873193	10.726685
20231110	155615	10.502842	10.356143
20231110	163038	11.022643	10.889213
20231110	163426	10.801331	10.636148
20231110	155030	10.873193	10.726685
20231110	155615	10.502842	10.356143
20231110	163038	11.022643	10.889213
20231110	163426	10.801331	10.636148
20231110	163939	10.640279	10.486951
20231110	183940	13.073644	12.902981
20231110	203940	14.625400	14.429795
20231110	223939	15.549956	15.309394
20231111	003940	15.421887	15.205154
20231111	023940	15.249570	15.077499
20231111	043940	15.212893	14.977923
20231111	063939	15.047034	14.870422
20231111	083940	15.495440	15.365564
20231111	103939	16.120213	15.678484
20231111	123940	16.463685	16.212982
20231111	131700	15.660733	15.418534
20231111	161700	10.002817	9.744267
20231111	191700	8.444893	8.244073
20231111	221700	6.878674	6.720838
20231112	011701	5.499088	5.366369
20231112	041700	4.365431	4.239282
20231112	071701	3.413222	3.326182
20231112	101700	2.662353	2.595971
20231112	131700	2.067497	2.012477
20231112	161700	1.605634	1.559570
20231112	191700	1.243775	1.207038
20231112	221700	0.957728	0.932388
20231113	011700	0.736990	0.717902
20231113	041700	0.563395	0.549817
20231113	071700	0.433185	36.645412
20231113	083801	0.391963	0.411542
20231113	084419	0.427844	0.421978
20231113	084746	55.889505	0.262348
20231113	084929	1.078077	30.653858
20231113	085229	2.130129	1.726122
20231113	085530	50.790975	3.045361
20231113	085830	15.928234	2.231067
20231113	090130	0.479675	3.085090
20231113	090429	5.045808	0.813999
20231113	090730	5.678046	249.765821
20231113	091030	1.305348	2.388180
20231113	091330	0.388562	2.859114
20231113	091630	0.518153	1.543594
20231113	091929	0.145917	2.244797
20231113	092230	0.855847	3.304227
20231113	092530	0.659896	1.100992
20231113	092830	2.826101	7.255943
20231113	093130	3.867372	0.748902
20231113	093429	0.879534	4.232300
20231113	093730	0.478262	0.583161
20231113	094030	38.917308	5.196410
20231113	103117	0.083652	0.053090
20231113	103250	17.008527	2.462446
20231113	103457	0.688295	0.602132
20231113	103635	0.032691	7.725244
20231113	103735	3.559566	1.648703
20231113	103835	0.057547	0.397448
20231113	103936	0.076893	46.022364
20231113	104035	0.246542	20.549763
20231113	104135	0.278618	0.652340
20231113	104235	0.221166	11.818307
20231113	104335	14.162540	12.662351
20231113	104435	0.336459	1.804927
20231113	104535	0.414510	63.973843
20231113	104635	0.437193	42.256548
20231113	104735	0.498380	0.485139
20231113	104835	0.547520	0.506760
20231113	104935	2.762158	40.866620
20231113	105036	0.643686	77.996653
20231113	105135	0.685865	0.963854
20231113	105235	0.745209	0.731425
20231113	105336	0.789530	4.327237
20231113	105435	0.839873	0.828706
20231113	105536	0.886617	0.862404
20231113	105635	0.931114	0.910778
20231113	105736	0.976479	0.958331
20231113	105835	1.022307	1.002231
20231113	105935	1.068310	1.046075
20231113	110035	1.095690	1.085176
20231113	110135	1.147793	1.125259
20231113	110235	1.190047	1.164321
20231113	110335	1.231869	1.207193
20231113	110435	1.259211	1.757135
20231113	110535	1.308161	1.285016
20231114	151654	15.058862	14.984492
20231114	161655	15.546821	15.355022
20231114	171655	15.685726	15.472536
20231114	181655	15.824383	15.641142
20231114	191655	15.848603	15.761691
20231114	201655	16.010090	15.802981
20231114	211655	16.066946	15.887058
20231114	221655	16.097695	15.922554
20231114	231655	16.123155	15.982200
20231115	001655	16.171781	15.973451
20231115	011655	16.201322	15.979340
20231115	021655	16.221625	16.002934
20231115	031655	16.209926	16.029838
20231115	041655	16.180716	16.022093
20231115	051655	16.152443	15.965669
20231115	061655	16.257627	16.068363
20231115	071655	16.231821	16.038257
20231115	081655	16.299805	16.109101
20231115	091655	16.251796	16.035294
20231115	101655	16.254819	16.035152
20231115	111654	16.265456	16.060129
20231115	121655	16.232685	16.034375
20231115	123430	13.275959	13.123432
20231115	123624	12.713805	12.715622
20231115	131155	12.864743	12.716032
20231115	131351	12.459076	12.315234
20231115	132557	12.285504	12.130521
20231116	083113	-1.000000	-1.000000
20231116	093113	-1.000000	-1.000000
20231116	103113	-1.000000	-1.000000
20231116	113113	-1.000000	-1.000000
20231116	123113	-1.000000	-1.000000
20231116	133113	-1.000000	-1.000000
20231116	143113	-1.000000	-1.000000
20231116	153113	-1.000000	-1.000000
20231116	163113	-1.000000	-1.000000
20231116	173113	-1.000000	-1.000000
20231116	183113	-1.000000	-1.000000
20231116	184705	-1.000000	-1.000000
20231116	083113	15.944613	15.732761
20231116	093113	15.713445	15.538855
20231116	103113	15.612167	15.444923
20231116	113113	15.634371	15.457309
20231116	123113	15.614526	15.420009
20231116	133113	16.084690	16.060597
20231116	143113	16.493987	16.302891
20231116	153113	16.605881	16.453650
20231116	163113	16.746700	16.590219
20231116	173113	16.784943	16.635560
20231116	183113	14.082091	14.062564
20231116	184705	14.374009	14.087997
20231116	185131	14.165608	13.940984
20231116	205131	14.372060	14.149011
20231116	225131	14.570506	14.299950
20231117	001837	14.292679	14.052230
20231117	011121	9.838304	9.695805
20231117	011258	9.292684	9.144018
20231117	013452	8.516496	8.386488
20231117	013727	8.066434	7.931974
20231117	033727	10.185624	10.030990
20231117	053727	11.940531	11.763510
20231117	073728	13.018417	12.836189
20231117	093727	13.684801	13.442191
20231117	101715	12.613347	12.398747
20231117	101912	12.220423	12.026158
20231117	102936	11.513583	11.352825
20231117	122937	12.580992	12.404768
20231117	142937	13.384225	13.173598
20231117	162936	13.870049	13.630029
20231117	182937	14.221436	13.985851
20231120	083708	0.039328	2.049857
20231120	095152	4.823546	4.765468
20231120	095328	4.883518	4.818141
20231120	095559	5.004480	4.900714
20231120	095925	5.106586	5.006333
20231120	100030	5.108685	5.037566
20231120	103230	5.553321	5.458626
20231120	223204	0.643860	0.651156
20231121	045802	14.875405	8.645314
20231121	052510	0.791015	0.770380
20231121	110410	14.776623	14.475028
20231121	141856	9.535060	9.358141
20231121	142645	8.820128	8.653990
20231121	143852	7.260893	7.128145
20231121	174538	11.159441	10.948398
20231121	212542	0.315909	0.313838
20231122	015804	10.209276	10.156435
20231122	032504	11.624372	11.420507
20231122	032739	11.454123	11.322051
20231122	074122	13.710232	13.637695
20231122	103745	14.435236	14.297589
20231122	104747	13.992611	14.069345
20231122	134011	14.796255	14.744018
20231122	165409	15.052398	14.993541
20231122	201927	15.140270	15.034904
20231122	233018	15.183562	15.121467
20231123	024838	15.263859	15.159626
20231123	061207	15.246985	15.133690
20231123	103710	15.211949	15.216075
20231123	140136	15.206200	15.159837
20231123	163040	15.085484	14.988063
20231123	181811	15.038028	14.993734
20231123	191626	14.813786	14.738670
20231123	222018	15.045197	14.957802
20231124	004044	13.996423	13.929597
20231124	053533	15.056553	14.933650
20231124	084044	14.681095	14.607402
20231124	113959	8.938775	8.898869
20231124	114332	8.509732	8.497063
20231124	121640	7.996089	8.010307
20231124	122001	7.884343	7.871362
20231124	122215	7.708905	7.694720
20231124	122740	7.531714	7.508175
20231124	122841	7.511519	7.505972
20231124	122941	7.444013	7.399578
20231124	123040	7.344979	7.318457
20231124	123141	7.229803	7.221117
20231124	123241	7.125986	7.095229
20231124	123341	7.022139	6.942181
20231124	123440	6.926587	6.854273
20231124	123541	6.835559	6.814832
20231124	123640	6.776398	6.751162
20231125	075126	1.347123	1.337847
20231125	094240	1.647830	1.656130
20231125	105850	2.466647	2.477735
20231125	105950	2.459433	2.465509
20231125	110050	2.425312	2.458028
20231125	110150	2.429870	2.432127
20231125	110250	2.412641	2.431723
20231125	110350	2.404972	2.407937
20231125	110450	2.387803	2.391584
20231125	110551	2.372465	2.381906
20231125	110650	2.357627	2.362407
20231125	110751	2.345346	2.344164
20231125	110850	2.318896	2.324800
20231125	110950	2.294717	2.306756
20231125	111050	2.278448	2.282965
20231125	111150	2.263780	2.269062
20231125	111250	2.242108	2.248292
20231125	111350	2.222698	2.226823
20231125	111451	2.175686	2.216770
20231125	111550	2.186057	2.199017
20231125	111650	2.170308	41.877178
20231125	111750	2.151464	2.159324
20231125	111850	2.133010	2.137577
20231125	111950	2.106678	30.271114
20231125	112050	2.082238	2.100502
20231125	112150	2.076209	2.084142
20231125	112250	2.049849	2.068125
20231125	112350	2.051551	2.053999
20231125	112450	2.027521	2.032780
20231125	112551	2.021238	2.018421
20231125	112650	1.990503	1.996132
20231125	112750	1.964843	1.981653
20231125	112918	1.947921	1.962454
20231125	113019	1.938050	1.935624
20231125	113119	1.925937	1.933587
20231125	113219	1.910097	1.921840
20231125	113319	1.892258	1.905974
20231125	113419	1.877070	1.891418
20231125	113519	1.840448	1.879925
20231125	113619	1.851363	1.863195
20231125	113719	1.835259	1.840557
20231125	113819	1.817481	1.827866
20231125	113919	1.818389	1.817981
20231125	114019	1.788923	1.804801
20231125	114119	1.784643	1.798423
20231125	114218	1.770810	1.774268
