21.940655	-0.010073	-0.036940	0.003353	0.020131
21.979643	-0.010073	-0.036940	0.003353	0.016779
22.018633	-0.013441	-0.040293	0.003353	0.013426
22.057623	-0.013441	-0.040293	0.003353	0.010058
22.096613	-0.013441	-0.040293	0.003353	0.010058
22.135603	-0.013441	-0.040293	0.000000	0.010058
22.174593	-0.016794	-0.040293	-0.003368	0.006706
22.213581	-0.016794	-0.043646	-0.003368	0.006706
22.252571	-0.013441	-0.043646	-0.003368	0.006706
22.291561	-0.013441	-0.043646	-0.003368	0.006706
22.330551	-0.013441	-0.043646	-0.003368	0.003353
22.369541	-0.013441	-0.043646	0.000000	0.003353
22.408531	-0.016794	-0.046998	0.003353	0.003353
22.447521	-0.016794	-0.046998	0.003353	0.006706
22.486509	-0.016794	-0.046998	0.000000	0.010058
22.525499	-0.016794	-0.046998	0.000000	0.010058
22.564489	-0.016794	-0.050366	0.003353	0.010058
22.603479	-0.016794	-0.050366	0.003353	0.010058
22.642469	-0.016794	-0.053719	0.000000	0.013426
22.681459	-0.020146	-0.053719	0.000000	0.016779
22.720448	-0.020146	-0.053719	0.000000	0.013426
22.759438	-0.016794	-0.057071	0.000000	0.013426
22.798428	-0.016794	-0.057071	0.000000	0.013426
22.837418	-0.016794	-0.057071	-0.003368	0.013426
22.876408	-0.016794	-0.060439	-0.003368	0.013426
22.915398	-0.013441	-0.060439	0.000000	0.013426
22.954386	-0.013441	-0.063792	0.000000	0.016779
22.993376	-0.013441	-0.063792	0.000000	0.016779
23.032366	-0.016794	-0.067145	0.000000	0.016779
23.071356	-0.016794	-0.067145	0.003353	0.016779
23.110346	-0.020146	-0.070497	0.006706	0.016779
23.149336	-0.020146	-0.073865	0.010058	0.013426
23.188324	-0.023499	-0.073865	0.010058	0.016779
23.227314	-0.023499	-0.077218	0.010058	0.016779
23.266304	-0.023499	-0.080571	0.010058	0.020131
23.305294	-0.026867	-0.083938	0.010058	0.020131
23.344284	-0.023499	-0.087291	0.010058	0.020131
23.383274	-0.023499	-0.090644	0.006706	0.023484
23.422262	-0.023499	-0.093997	0.006706	0.023484
23.461252	-0.023499	-0.097364	0.006706	0.020131
23.500242	-0.023499	-0.100717	0.010058	0.016779
23.539232	-0.023499	-0.107422	0.010058	0.020131
23.578222	-0.023499	-0.110790	0.010058	0.020131
23.617212	-0.023499	-0.117496	0.006706	0.020131
23.656202	-0.026867	-0.120863	0.006706	0.020131
23.695190	-0.026867	-0.127569	0.006706	0.023484
23.734180	-0.030220	-0.134289	0.010058	0.023484
23.773170	-0.030220	-0.137642	0.010058	0.020131
23.812160	-0.033572	-0.144362	0.010058	0.016779
23.851151	-0.033572	-0.151068	0.010058	0.013426
23.890141	-0.036940	-0.161141	0.010058	0.016779
23.929129	-0.036940	-0.171214	0.006706	0.016779
23.968119	-0.036940	-0.181288	0.006706	0.016779
24.007109	-0.036940	-0.194713	0.006706	0.013426
24.046099	-0.036940	-0.208139	0.006706	0.013426
24.085089	-0.036940	-0.228286	0.006706	0.013426
24.124079	-0.036940	-0.248417	0.003353	0.013426
24.163067	-0.036940	-0.271916	0.003353	0.010058
24.202057	-0.040293	-0.302136	0.006706	0.010058
24.241047	-0.040293	-0.339061	0.006706	0.010058
24.280037	-0.043646	-0.382707	0.006706	0.013426
24.319027	-0.046998	-0.433058	0.003353	0.013426
24.358017	-0.046998	-0.496835	0.006706	0.013426
24.397005	-0.050366	-0.577405	0.006706	0.016779
24.435995	-0.053719	-0.678107	0.006706	0.020131
24.474985	-0.057071	-0.805676	0.000000	0.030205
24.513975	-0.057071	-0.960097	0.000000	0.043631
24.552965	-0.060439	-1.161516	0.000000	0.060424
24.591955	-0.060439	-1.413286	0.000000	0.090629
24.630943	-0.060439	-1.722127	0.000000	0.137627
24.669933	-0.063792	-2.094746	0.000000	0.204772
24.708923	-0.063792	-2.534509	0.000000	0.298768
24.747913	-0.067145	-3.007829	0.000000	0.416249
24.786903	-0.070497	-3.477812	0.003353	0.557244
24.825893	-0.073865	-3.850430	0.003353	0.708312
24.864883	-0.077218	-3.994778	0.003353	0.842586
24.903872	-0.080571	-3.766507	0.006706	0.919804
24.942862	-0.083938	-3.034696	0.006706	0.892937
24.981852	-0.087291	-1.782551	0.010058	0.745237
25.020842	-0.093997	-0.107422	0.006706	0.493467
25.059832	-0.097364	1.708686	0.006706	0.194699
25.098822	-0.100717	3.353581	0.006706	-0.093997
25.137810	-0.107422	4.588947	0.010058	-0.352487
25.176800	-0.114143	5.173058	0.010058	-0.523686
25.215790	-0.120863	4.954860	0.006706	-0.540480
25.254780	-0.127569	4.024982	0.003353	-0.379339
25.293770	-0.134289	2.813116	0.003353	-0.124216
25.332760	-0.144362	1.832888	0.000000	0.050351
25.371748	-0.154421	1.242071	0.000000	0.097349
25.410738	-0.164494	0.906363	0.003353	0.097349
